 ******************************************************************************
 * SHELL MODEL - DEFORMED WOODS-SAXON POTENTIAL:  NUCLEUS Z= 92 N=144 A=236   *
 * CENTRAL POTENTIAL-DEPTH VO = -45.9 DIFUSSENESS A=  0.630 RADIUS RO=   7.66 *
 * SPIN-ORBIT POTEN.-DEPTH VSO = 17.5 DIFUSSENESS A=  0.630 RADIUS RV=   7.66 *
 ******************************************************************************
 Eldm- Pashkevich 

 EPS= 0.000 a1= 0.000 a3=-0.200 a4=-0.160 a5= 0.000 a6= 0.000 Gn*A=22.5 Gz*A=26.5
 VAR:    T         F         T         F         F         F
 P(1)  P(2)   Barrier  Sh.Cor   Eldm   dU(N)   dU(P)   dP(N)   dP(P)   BC   BS
 0.360 -.130  18.1657  2.8304 15.335   1.729   1.621  -0.377  -0.143 0.974  1.067
 0.360 -.120  17.1265  2.1809 14.946   1.190   1.254  -0.156  -0.107 0.974  1.065
 0.360 -.110  16.0305  1.4455 14.585   0.654   0.783   0.022  -0.013 0.975  1.064
 0.360 -.100  14.9090  0.6551 14.254   0.133   0.290   0.161   0.071 0.975  1.063
 0.360 -.090  13.7949 -0.1579 13.953  -0.357  -0.176   0.259   0.116 0.975  1.062
 0.360 -.080  12.7223 -0.9618 13.684  -0.801  -0.770   0.319   0.290 0.976  1.061
 0.360 -.070  11.7149 -1.7295 13.444  -1.186  -1.332   0.343   0.445 0.976  1.060
 0.360 -.060  10.7942 -2.4398 13.234  -1.502  -1.849   0.333   0.578 0.976  1.060
 0.360 -.050   9.9805 -3.0766 13.057  -1.747  -2.309   0.292   0.687 0.976  1.059
 0.360 -.040   9.2840 -3.6279 12.912  -1.920  -2.702   0.227   0.767 0.977  1.059
 0.360 -.030   8.7193 -4.0795 12.799  -2.029  -3.018   0.146   0.822 0.977  1.058
 0.360 -.020   8.3001 -4.4178 12.718  -2.149  -3.250   0.128   0.853 0.977  1.058
 0.360 -.010   8.0413 -4.6279 12.669  -2.249  -3.391   0.144   0.868 0.977  1.058
 0.360 0.000   7.9533 -4.6993 12.653  -2.281  -3.439   0.148   0.872 0.977  1.058
 0.360 0.010   8.0413 -4.6279 12.669  -2.249  -3.391   0.144   0.868 0.977  1.058
 0.360 0.020   8.2999 -4.4178 12.718  -2.149  -3.250   0.128   0.853 0.977  1.058
 0.360 0.030   8.7190 -4.0795 12.799  -2.029  -3.018   0.146   0.822 0.977  1.058
 0.360 0.040   9.2842 -3.6279 12.912  -1.920  -2.702   0.227   0.767 0.977  1.059
 0.360 0.050   9.9807 -3.0766 13.057  -1.747  -2.309   0.292   0.687 0.976  1.059
 0.360 0.060  10.7941 -2.4398 13.234  -1.502  -1.849   0.333   0.578 0.976  1.060
 0.360 0.070  11.7149 -1.7295 13.444  -1.186  -1.332   0.343   0.445 0.976  1.060
 0.360 0.080  12.7204 -0.9618 13.682  -0.801  -0.770   0.319   0.290 0.976  1.061
 0.360 0.090  13.7949 -0.1579 13.953  -0.357  -0.176   0.259   0.116 0.975  1.062
 0.360 0.100  14.9088  0.6551 14.254   0.133   0.290   0.161   0.071 0.975  1.063
 0.360 0.110  16.0305  1.4455 14.585   0.654   0.783   0.022  -0.013 0.975  1.064
 0.360 0.120  17.1265  2.1809 14.946   1.190   1.254  -0.156  -0.107 0.974  1.065
 0.360 0.130  18.1657  2.8304 15.335   1.729   1.621  -0.377  -0.143 0.974  1.067
 0.360 0.140  19.1163  3.3628 15.753   2.237   1.964  -0.621  -0.218 0.973  1.068
 0.360 0.150  19.9504  3.7510 16.199   2.694   2.275  -0.882  -0.336 0.973  1.070
 0.360 0.160  20.6467  3.9741 16.673   3.182   2.551  -1.257  -0.502 0.972  1.071
 0.360 0.170  21.1921  4.0197 17.172   3.008   2.796  -1.063  -0.720 0.972  1.073
 0.360 0.180  21.5928  3.8949 17.698   2.735   2.805  -0.863  -0.782 0.971  1.075
 0.360 0.190  21.8671  3.6184 18.249   2.361   2.476  -0.644  -0.576 0.971  1.077
 0.360 0.200  22.0379  3.2141 18.824   1.961   2.064  -0.464  -0.346 0.970  1.079
 0.370 -.200  22.2747  3.3738 18.901   2.068   2.094  -0.441  -0.348 0.969  1.081
 0.370 -.190  22.1203  3.7910 18.329   2.447   2.515  -0.589  -0.582 0.969  1.079
 0.370 -.180  21.8583  4.0764 17.782   2.791   2.853  -0.770  -0.797 0.970  1.077
 0.370 -.170  21.4663  4.2068 17.260   3.099   2.790  -0.999  -0.683 0.971  1.075
 0.370 -.160  20.9263  4.1636 16.763   3.084   2.551  -0.996  -0.475 0.971  1.073
 0.370 -.150  20.2341  3.9417 16.292   2.781   2.284  -0.801  -0.323 0.972  1.072
 0.370 -.140  19.4006  3.5516 15.849   2.273   1.982  -0.485  -0.219 0.972  1.070
 0.370 -.130  18.4439  3.0106 15.433   1.752   1.645  -0.228  -0.158 0.973  1.069
 0.370 -.120  17.3884  2.3424 15.046   1.221   1.261  -0.022  -0.117 0.973  1.067
 0.370 -.110  16.2632  1.5757 14.688   0.690   0.755   0.136  -0.005 0.974  1.066
 0.370 -.100  15.1036  0.7454 14.358   0.173   0.272   0.248   0.052 0.974  1.065
 0.370 -.090  13.9453 -0.1136 14.059  -0.312  -0.355   0.314   0.238 0.974  1.064
 0.370 -.080  12.8252 -0.9666 13.792  -0.750  -0.956   0.339   0.400 0.975  1.063
 0.370 -.070  11.7678 -1.7857 13.553  -1.129  -1.520   0.324   0.539 0.975  1.062
 0.370 -.060  10.7950 -2.5492 13.344  -1.439  -2.036   0.273   0.653 0.975  1.062
 0.370 -.050   9.9291 -3.2392 13.168  -1.837  -2.493   0.350   0.741 0.975  1.061
 0.370 -.040   9.1846 -3.8394 13.024  -2.211  -2.880   0.449   0.803 0.975  1.061
 0.370 -.030   8.5794 -4.3321 12.911  -2.502  -3.192   0.519   0.842 0.975  1.060
 0.370 -.020   8.1303 -4.7008 12.831  -2.708  -3.419   0.562   0.864 0.976  1.060
 0.370 -.010   7.8537 -4.9290 12.783  -2.831  -3.558   0.585   0.874 0.976  1.060
 0.370 0.000   7.7597 -5.0064 12.766  -2.872  -3.604   0.592   0.877 0.976  1.060
 0.370 0.010   7.8537 -4.9290 12.783  -2.831  -3.558   0.585   0.874 0.976  1.060
 0.370 0.020   8.1300 -4.7008 12.831  -2.708  -3.419   0.562   0.864 0.976  1.060
 0.370 0.030   8.5791 -4.3321 12.911  -2.502  -3.192   0.519   0.842 0.975  1.060
 0.370 0.040   9.1848 -3.8394 13.024  -2.211  -2.880   0.449   0.803 0.975  1.061
 0.370 0.050   9.9293 -3.2392 13.168  -1.837  -2.493   0.350   0.741 0.975  1.061
 0.370 0.060  10.7949 -2.5492 13.344  -1.439  -2.036   0.273   0.653 0.975  1.062
 0.370 0.070  11.7678 -1.7857 13.553  -1.129  -1.520   0.324   0.539 0.975  1.062
 0.370 0.080  12.8251 -0.9666 13.792  -0.750  -0.956   0.339   0.400 0.975  1.063
 0.370 0.090  13.9453 -0.1136 14.059  -0.312  -0.355   0.314   0.238 0.974  1.064
 0.370 0.100  15.1035  0.7454 14.358   0.173   0.272   0.248   0.052 0.974  1.065
 0.370 0.110  16.2632  1.5757 14.688   0.690   0.755   0.136  -0.005 0.974  1.066
 0.370 0.120  17.3884  2.3424 15.046   1.221   1.261  -0.022  -0.117 0.973  1.067
 0.370 0.130  18.4439  3.0106 15.433   1.752   1.645  -0.228  -0.158 0.973  1.069
 0.370 0.140  19.4006  3.5516 15.849   2.273   1.982  -0.485  -0.219 0.972  1.070
 0.370 0.150  20.2341  3.9417 16.292   2.781   2.284  -0.801  -0.323 0.972  1.072
 0.370 0.160  20.9263  4.1636 16.763   3.084   2.551  -0.996  -0.475 0.971  1.073
 0.370 0.170  21.4663  4.2068 17.260   3.099   2.790  -0.999  -0.683 0.971  1.075
 0.370 0.180  21.8583  4.0764 17.782   2.791   2.853  -0.770  -0.797 0.970  1.077
 0.370 0.190  22.1202  3.7910 18.329   2.447   2.515  -0.589  -0.582 0.969  1.079
 0.370 0.200  22.2746  3.3738 18.901   2.068   2.094  -0.441  -0.348 0.969  1.081
 0.380 -.200  22.5115  3.5328 18.979   2.122   2.184  -0.386  -0.387 0.968  1.083
 0.380 -.190  22.3716  3.9610 18.411   2.518   2.616  -0.543  -0.630 0.968  1.081
 0.380 -.180  22.1209  4.2542 17.867   2.884   2.965  -0.737  -0.857 0.969  1.079
 0.380 -.170  21.7380  4.3907 17.347   3.212   2.854  -0.977  -0.698 0.969  1.077
 0.380 -.160  21.2106  4.3571 16.854   3.098   2.625  -0.866  -0.500 0.970  1.075
 0.380 -.150  20.5319  4.1460 16.386   2.883   2.369  -0.747  -0.359 0.971  1.074
 0.380 -.140  19.7099  3.7647 15.945   2.387   2.077  -0.435  -0.265 0.971  1.072
 0.380 -.130  18.7584  3.2265 15.532   1.878   1.746  -0.186  -0.211 0.971  1.071
 0.380 -.120  17.6974  2.5507 15.147   1.358   1.304   0.007  -0.118 0.972  1.070
 0.380 -.110  16.5546  1.7642 14.790   0.836   0.815   0.145  -0.032 0.972  1.068
 0.380 -.100  15.3634  0.9005 14.463   0.330   0.179   0.229   0.164 0.973  1.067
 0.380 -.090  14.1650 -0.0003 14.165  -0.146  -0.457   0.261   0.342 0.973  1.066
 0.380 -.080  12.9981 -0.9016 13.900  -0.574  -1.061   0.244   0.490 0.973  1.065
 0.380 -.070  11.8889 -1.7740 13.663  -1.172  -1.623   0.412   0.609 0.974  1.064
 0.380 -.060  10.8626 -2.5920 13.455  -1.722  -2.132   0.560   0.703 0.974  1.064
 0.380 -.050   9.9461 -3.3336 13.280  -2.199  -2.580   0.675   0.770 0.974  1.063
 0.380 -.040   9.1566 -3.9796 13.136  -2.595  -2.958   0.759   0.815 0.974  1.063
 0.380 -.030   8.5175 -4.5068 13.024  -2.905  -3.260   0.816   0.842 0.974  1.062
 0.380 -.020   8.0458 -4.8986 12.944  -3.127  -3.479   0.851   0.856 0.974  1.062
 0.380 -.010   7.7574 -5.1389 12.896  -3.260  -3.612   0.869   0.863 0.974  1.062
 0.380 0.000   7.6594 -5.2203 12.880  -3.304  -3.657   0.875   0.865 0.974  1.062
 0.380 0.010   7.7573 -5.1389 12.896  -3.260  -3.612   0.869   0.863 0.974  1.062
 0.380 0.020   8.0457 -4.8986 12.944  -3.127  -3.479   0.851   0.856 0.974  1.062
 0.380 0.030   8.5177 -4.5068 13.025  -2.905  -3.260   0.816   0.842 0.974  1.062
 0.380 0.040   9.1568 -3.9796 13.136  -2.595  -2.958   0.759   0.815 0.974  1.063
 0.380 0.050   9.9463 -3.3336 13.280  -2.199  -2.580   0.675   0.770 0.974  1.063
 0.380 0.060  10.8628 -2.5920 13.455  -1.722  -2.132   0.560   0.703 0.974  1.064
 0.380 0.070  11.8889 -1.7740 13.663  -1.172  -1.623   0.412   0.609 0.974  1.064
 0.380 0.080  12.9981 -0.9016 13.900  -0.574  -1.061   0.244   0.490 0.973  1.065
 0.380 0.090  14.1650 -0.0003 14.165  -0.146  -0.457   0.261   0.342 0.973  1.066
 0.380 0.100  15.3634  0.9005 14.463   0.330   0.179   0.229   0.164 0.973  1.067
 0.380 0.110  16.5546  1.7642 14.790   0.836   0.815   0.145  -0.032 0.972  1.068
 0.380 0.120  17.6974  2.5507 15.147   1.358   1.304   0.007  -0.118 0.972  1.070
 0.380 0.130  18.7584  3.2265 15.532   1.878   1.746  -0.186  -0.211 0.971  1.071
 0.380 0.140  19.7099  3.7647 15.945   2.387   2.077  -0.435  -0.265 0.971  1.072
 0.380 0.150  20.5319  4.1460 16.386   2.883   2.369  -0.747  -0.359 0.971  1.074
 0.380 0.160  21.2106  4.3571 16.854   3.098   2.625  -0.866  -0.500 0.970  1.075
 0.380 0.170  21.7380  4.3907 17.347   3.212   2.854  -0.977  -0.698 0.969  1.077
 0.380 0.180  22.1208  4.2542 17.867   2.884   2.965  -0.737  -0.857 0.969  1.079
 0.380 0.190  22.3716  3.9610 18.411   2.518   2.616  -0.543  -0.630 0.968  1.081
 0.380 0.200  22.5115  3.5328 18.979   2.122   2.184  -0.386  -0.387 0.968  1.083
 0.390 -.200  22.7553  3.6981 19.057   2.287   2.333  -0.459  -0.463 0.966  1.085
 0.390 -.190  22.6242  4.1316 18.493   2.699   2.778  -0.629  -0.717 0.967  1.083
 0.390 -.180  22.3811  4.4293 17.952   3.085   3.012  -0.838  -0.830 0.968  1.081
 0.390 -.170  22.0088  4.5732 17.436   3.305   2.989  -0.960  -0.760 0.968  1.079
 0.390 -.160  21.4966  4.5520 16.945   3.228   2.770  -0.875  -0.572 0.969  1.078
 0.390 -.150  20.8376  4.3579 16.480   3.096   2.527  -0.825  -0.440 0.969  1.076
 0.390 -.140  20.0364  3.9948 16.042   2.612   2.247  -0.511  -0.352 0.970  1.074
 0.390 -.130  19.1017  3.4710 15.631   2.115   1.910  -0.265  -0.289 0.970  1.073
 0.390 -.120  18.0472  2.7995 15.248   1.609   1.432  -0.083  -0.159 0.971  1.072
 0.390 -.110  16.8971  2.0037 14.893   1.102   0.823   0.037   0.041 0.971  1.070
 0.390 -.100  15.6837  1.1160 14.568   0.610   0.156   0.094   0.256 0.971  1.069
 0.390 -.090  14.4503  0.1785 14.272  -0.063  -0.485   0.302   0.425 0.972  1.068
 0.390 -.080  13.2380 -0.7697 14.008  -0.734  -1.089   0.497   0.557 0.972  1.067
 0.390 -.070  12.0783 -1.6939 13.772  -1.366  -1.646   0.661   0.657 0.972  1.067
 0.390 -.060  11.0027 -2.5623 13.565  -1.937  -2.143   0.789   0.728 0.973  1.066
 0.390 -.050  10.0401 -3.3510 13.391  -2.433  -2.577   0.883   0.776 0.973  1.065
 0.390 -.040   9.2158 -4.0326 13.248  -2.844  -2.940   0.947   0.804 0.973  1.065
 0.390 -.030   8.5528 -4.5844 13.137  -3.165  -3.226   0.988   0.818 0.973  1.064
 0.390 -.020   8.0677 -4.9899 13.058  -3.396  -3.432   1.013   0.825 0.973  1.064
 0.390 -.010   7.7720 -5.2377 13.010  -3.534  -3.557   1.026   0.827 0.973  1.064
 0.390 0.000   7.6720 -5.3214 12.993  -3.580  -3.599   1.030   0.828 0.973  1.064
 0.390 0.010   7.7720 -5.2377 13.010  -3.534  -3.557   1.026   0.827 0.973  1.064
 0.390 0.020   8.0676 -4.9899 13.057  -3.396  -3.432   1.013   0.825 0.973  1.064
 0.390 0.030   8.5530 -4.5844 13.137  -3.165  -3.226   0.988   0.818 0.973  1.064
 0.390 0.040   9.2160 -4.0326 13.249  -2.844  -2.940   0.947   0.804 0.973  1.065
 0.390 0.050  10.0403 -3.3510 13.391  -2.433  -2.577   0.883   0.776 0.973  1.065
 0.390 0.060  11.0029 -2.5623 13.565  -1.937  -2.143   0.789   0.728 0.973  1.066
 0.390 0.070  12.0783 -1.6939 13.772  -1.366  -1.646   0.661   0.657 0.972  1.067
 0.390 0.080  13.2380 -0.7697 14.008  -0.734  -1.089   0.497   0.557 0.972  1.067
 0.390 0.090  14.4503  0.1785 14.272  -0.063  -0.485   0.302   0.425 0.972  1.068
 0.390 0.100  15.6837  1.1160 14.568   0.610   0.156   0.094   0.256 0.971  1.069
 0.390 0.110  16.8971  2.0037 14.893   1.102   0.823   0.037   0.041 0.971  1.070
 0.390 0.120  18.0472  2.7995 15.248   1.609   1.432  -0.083  -0.159 0.971  1.072
 0.390 0.130  19.1017  3.4710 15.631   2.115   1.910  -0.265  -0.289 0.970  1.073
 0.390 0.140  20.0364  3.9948 16.042   2.612   2.247  -0.511  -0.352 0.970  1.074
 0.390 0.150  20.8376  4.3579 16.480   3.096   2.527  -0.825  -0.440 0.969  1.076
 0.390 0.160  21.4966  4.5520 16.945   3.228   2.770  -0.875  -0.572 0.969  1.078
 0.390 0.170  22.0088  4.5732 17.436   3.305   2.989  -0.960  -0.760 0.968  1.079
 0.390 0.180  22.3811  4.4293 17.952   3.085   3.012  -0.838  -0.830 0.968  1.081
 0.390 0.190  22.6241  4.1316 18.493   2.699   2.778  -0.629  -0.717 0.967  1.083
 0.390 0.200  22.7553  3.6981 19.057   2.287   2.333  -0.459  -0.463 0.966  1.085
 0.400 -.200  23.0091  3.8730 19.136   2.561   2.543  -0.655  -0.575 0.965  1.087
 0.400 -.190  22.8809  4.3062 18.575   2.987   2.927  -0.841  -0.767 0.966  1.085
 0.400 -.180  22.6401  4.6031 18.037   3.311   3.094  -0.987  -0.816 0.966  1.083
 0.400 -.170  22.2750  4.7511 17.524   3.345   3.190  -0.917  -0.867 0.967  1.081
 0.400 -.160  21.7763  4.7406 17.036   3.303   2.982  -0.855  -0.690 0.967  1.080
 0.400 -.150  21.1410  4.5674 16.574   3.151   2.754  -0.769  -0.569 0.968  1.078
 0.400 -.140  20.3692  4.2314 16.138   2.868   2.487  -0.638  -0.485 0.968  1.077
 0.400 -.130  19.4612  3.7319 15.729   2.456   2.100  -0.463  -0.361 0.969  1.075
 0.400 -.120  18.4256  3.0772 15.348   1.930   1.577  -0.251  -0.179 0.969  1.074
 0.400 -.110  17.2794  2.2834 14.996   1.312   0.879  -0.015   0.108 0.970  1.073
 0.400 -.100  16.0553  1.3830 14.672   0.630   0.200   0.227   0.327 0.970  1.072
 0.400 -.090  14.7954  0.4175 14.378  -0.078  -0.447   0.454   0.488 0.970  1.071
 0.400 -.080  13.5445 -0.5708 14.115  -0.775  -1.049   0.650   0.604 0.971  1.070
 0.400 -.070  12.3420 -1.5393 13.881  -1.429  -1.595   0.802   0.683 0.971  1.069
 0.400 -.060  11.2229 -2.4521 13.675  -2.017  -2.079   0.913   0.732 0.971  1.068
 0.400 -.050  10.2265 -3.2756 13.502  -2.526  -2.494   0.988   0.757 0.971  1.068
 0.400 -.040   9.3796 -3.9805 13.360  -2.948  -2.834   1.036   0.766 0.972  1.067
 0.400 -.030   8.7031 -4.5463 13.249  -3.278  -3.099   1.066   0.764 0.972  1.067
 0.400 -.020   8.2115 -4.9588 13.170  -3.514  -3.286   1.084   0.757 0.972  1.066
 0.400 -.010   7.9131 -5.2097 13.123  -3.655  -3.397   1.093   0.750 0.972  1.066
 0.400 0.000   7.8128 -5.2937 13.106  -3.703  -3.434   1.095   0.747 0.972  1.066
 0.400 0.010   7.9131 -5.2097 13.123  -3.655  -3.397   1.093   0.750 0.972  1.066
 0.400 0.020   8.2114 -4.9588 13.170  -3.514  -3.286   1.084   0.757 0.972  1.066
 0.400 0.030   8.7033 -4.5463 13.250  -3.278  -3.099   1.066   0.764 0.972  1.067
 0.400 0.040   9.3798 -3.9805 13.360  -2.948  -2.834   1.036   0.766 0.972  1.067
 0.400 0.050  10.2267 -3.2756 13.502  -2.526  -2.494   0.988   0.757 0.971  1.068
 0.400 0.060  11.2231 -2.4521 13.675  -2.017  -2.079   0.913   0.732 0.971  1.068
 0.400 0.070  12.3420 -1.5393 13.881  -1.429  -1.595   0.802   0.683 0.971  1.069
 0.400 0.080  13.5445 -0.5708 14.115  -0.775  -1.049   0.650   0.604 0.971  1.070
 0.400 0.090  14.7954  0.4175 14.378  -0.078  -0.447   0.454   0.488 0.970  1.071
 0.400 0.100  16.0553  1.3830 14.672   0.630   0.200   0.227   0.327 0.970  1.072
 0.400 0.110  17.2794  2.2834 14.996   1.312   0.879  -0.015   0.108 0.970  1.073
 0.400 0.120  18.4256  3.0772 15.348   1.930   1.577  -0.251  -0.179 0.969  1.074
 0.400 0.130  19.4612  3.7319 15.729   2.456   2.100  -0.463  -0.361 0.969  1.075
 0.400 0.140  20.3692  4.2314 16.138   2.868   2.487  -0.638  -0.485 0.968  1.077
 0.400 0.150  21.1410  4.5674 16.574   3.151   2.754  -0.769  -0.569 0.968  1.078
 0.400 0.160  21.7763  4.7406 17.036   3.303   2.982  -0.855  -0.690 0.967  1.080
 0.400 0.170  22.2750  4.7511 17.524   3.345   3.190  -0.917  -0.867 0.967  1.081
 0.400 0.180  22.6401  4.6031 18.037   3.311   3.094  -0.987  -0.816 0.966  1.083
 0.400 0.190  22.8809  4.3062 18.575   2.987   2.927  -0.841  -0.767 0.966  1.085
 0.400 0.200  23.0090  3.8730 19.136   2.561   2.543  -0.655  -0.575 0.965  1.087
 0.410 -.200  23.2669  4.0522 19.215   2.940   2.795  -0.966  -0.718 0.964  1.089
 0.410 -.190  23.1376  4.4808 18.657   3.248   3.093  -1.041  -0.820 0.964  1.087
 0.410 -.180  22.8951  4.7729 18.122   3.322   3.239  -0.940  -0.848 0.965  1.085
 0.410 -.170  22.5320  4.9201 17.612   3.356   3.216  -0.867  -0.785 0.966  1.084
 0.410 -.160  22.0445  4.9178 17.127   3.333   3.089  -0.815  -0.689 0.966  1.082
 0.410 -.150  21.4313  4.7643 16.667   3.223   3.043  -0.757  -0.745 0.967  1.080
 0.410 -.140  20.6885  4.4548 16.234   2.991   2.775  -0.660  -0.650 0.967  1.079
 0.410 -.130  19.8140  3.9866 15.827   2.616   2.364  -0.505  -0.489 0.968  1.078
 0.410 -.120  18.8078  3.3591 15.449   2.103   1.714  -0.290  -0.168 0.968  1.076
 0.410 -.110  17.6801  2.5818 15.098   1.475   0.995  -0.033   0.145 0.968  1.075
 0.410 -.100  16.4586  1.6824 14.776   0.772   0.301   0.236   0.373 0.969  1.074
 0.410 -.090  15.1868  0.7015 14.485   0.039  -0.352   0.485   0.530 0.969  1.073
 0.410 -.080  13.9104 -0.3119 14.222  -0.680  -0.951   0.688   0.631 0.969  1.072
 0.410 -.070  12.6750 -1.3145 13.990  -1.353  -1.489   0.838   0.690 0.970  1.071
 0.410 -.060  11.5273 -2.2570 13.784  -1.956  -1.957   0.940   0.716 0.970  1.071
 0.410 -.050  10.5108 -3.1014 13.612  -2.477  -2.349   1.005   0.719 0.970  1.070
 0.410 -.040   9.6520 -3.8190 13.471  -2.907  -2.662   1.046   0.704 0.970  1.069
 0.410 -.030   8.9712 -4.3898 13.361  -3.243  -2.896   1.071   0.678 0.970  1.069
 0.410 -.020   8.4788 -4.8035 13.282  -3.482  -3.053   1.086   0.646 0.970  1.069
 0.410 -.010   8.1814 -5.0535 13.235  -3.626  -3.140   1.093   0.619 0.971  1.069
 0.410 0.000   8.0817 -5.1371 13.219  -3.674  -3.167   1.096   0.608 0.971  1.069
 0.410 0.010   8.1814 -5.0535 13.235  -3.626  -3.140   1.093   0.619 0.971  1.069
 0.410 0.020   8.4787 -4.8035 13.282  -3.482  -3.053   1.086   0.646 0.970  1.069
 0.410 0.030   8.9714 -4.3898 13.361  -3.243  -2.896   1.071   0.678 0.970  1.069
 0.410 0.040   9.6522 -3.8190 13.471  -2.907  -2.662   1.046   0.704 0.970  1.069
 0.410 0.050  10.5110 -3.1014 13.612  -2.477  -2.349   1.005   0.719 0.970  1.070
 0.410 0.060  11.5275 -2.2570 13.785  -1.956  -1.957   0.940   0.716 0.970  1.071
 0.410 0.070  12.6750 -1.3145 13.990  -1.353  -1.489   0.838   0.690 0.970  1.071
 0.410 0.080  13.9104 -0.3119 14.222  -0.680  -0.951   0.688   0.631 0.969  1.072
 0.410 0.090  15.1849  0.7015 14.483   0.039  -0.352   0.485   0.530 0.969  1.073
 0.410 0.100  16.4587  1.6824 14.776   0.772   0.301   0.236   0.373 0.969  1.074
 0.410 0.110  17.6801  2.5818 15.098   1.475   0.995  -0.033   0.145 0.968  1.075
 0.410 0.120  18.8078  3.3591 15.449   2.103   1.714  -0.290  -0.168 0.968  1.076
 0.410 0.130  19.8140  3.9866 15.827   2.616   2.364  -0.505  -0.489 0.968  1.078
 0.410 0.140  20.6885  4.4548 16.234   2.991   2.775  -0.660  -0.650 0.967  1.079
 0.410 0.150  21.4313  4.7643 16.667   3.223   3.043  -0.757  -0.745 0.967  1.080
 0.410 0.160  22.0445  4.9178 17.127   3.333   3.089  -0.815  -0.689 0.966  1.082
 0.410 0.170  22.5320  4.9201 17.612   3.356   3.216  -0.867  -0.785 0.966  1.084
 0.410 0.180  22.8951  4.7729 18.122   3.322   3.239  -0.940  -0.848 0.965  1.085
 0.410 0.190  23.1375  4.4808 18.657   3.248   3.093  -1.041  -0.820 0.964  1.087
 0.410 0.200  23.2669  4.0522 19.215   2.940   2.795  -0.966  -0.718 0.964  1.089
 0.420 -.200  23.5109  4.2178 19.293   3.039   2.918  -1.008  -0.732 0.962  1.092
 0.420 -.190  23.3780  4.6398 18.738   3.361   3.253  -1.112  -0.863 0.963  1.090
 0.420 -.180  23.1296  4.9227 18.207   3.433   3.442  -1.017  -0.935 0.964  1.088
 0.420 -.170  22.7646  5.0652 17.699   3.475   3.285  -0.954  -0.741 0.964  1.086
 0.420 -.160  22.2851  5.0683 17.217   3.475   3.153  -0.917  -0.642 0.965  1.084
 0.420 -.150  21.6908  4.9310 16.760   3.403   3.120  -0.884  -0.707 0.965  1.083
 0.420 -.140  20.9756  4.6468 16.329   3.216   3.078  -0.820  -0.828 0.966  1.081
 0.420 -.130  20.1320  4.2073 15.925   2.884   2.658  -0.691  -0.644 0.966  1.080
 0.420 -.120  19.1584  3.6103 15.548   2.393   1.902  -0.482  -0.203 0.967  1.079
 0.420 -.110  18.0612  2.8617 15.200   1.764   1.159  -0.206   0.145 0.967  1.077
 0.420 -.100  16.8598  1.9805 14.879   1.045   0.448   0.095   0.392 0.967  1.076
 0.420 -.090  15.5934  1.0035 14.590   0.293  -0.213   0.374   0.549 0.968  1.075
 0.420 -.080  14.3047 -0.0215 14.326  -0.446  -0.815   0.599   0.640 0.968  1.074
 0.420 -.070  13.0588 -1.0380 14.097  -1.137  -1.347   0.762   0.684 0.968  1.074
 0.420 -.060  11.9018 -1.9935 13.895  -1.754  -1.801   0.868   0.693 0.969  1.073
 0.420 -.050  10.8737 -2.8476 13.721  -2.286  -2.173   0.935   0.677 0.969  1.072
 0.420 -.040  10.0114 -3.5695 13.581  -2.724  -2.461   0.975   0.640 0.969  1.072
 0.420 -.030   9.3303 -4.1411 13.471  -3.065  -2.662   1.000   0.585 0.969  1.071
 0.420 -.020   8.8389 -4.5541 13.393  -3.308  -2.776   1.014   0.515 0.969  1.071
 0.420 -.010   8.5430 -4.8029 13.346  -3.453  -2.810   1.021   0.439 0.969  1.071
 0.420 0.000   8.4439 -4.8860 13.330  -3.501  -2.804   1.023   0.397 0.969  1.071
 0.420 0.010   8.5430 -4.8029 13.346  -3.453  -2.810   1.021   0.439 0.969  1.071
 0.420 0.020   8.8393 -4.5541 13.393  -3.308  -2.776   1.014   0.515 0.969  1.071
 0.420 0.030   9.3304 -4.1411 13.472  -3.065  -2.662   1.000   0.585 0.969  1.071
 0.420 0.040  10.0116 -3.5695 13.581  -2.724  -2.461   0.975   0.640 0.969  1.072
 0.420 0.050  10.8739 -2.8476 13.721  -2.286  -2.173   0.935   0.677 0.969  1.072
 0.420 0.060  11.9018 -1.9935 13.895  -1.754  -1.801   0.868   0.693 0.969  1.073
 0.420 0.070  13.0588 -1.0380 14.097  -1.137  -1.347   0.762   0.684 0.968  1.074
 0.420 0.080  14.3049 -0.0215 14.326  -0.446  -0.815   0.599   0.640 0.968  1.074
 0.420 0.090  15.5915  1.0035 14.588   0.293  -0.213   0.374   0.549 0.968  1.075
 0.420 0.100  16.8600  1.9805 14.879   1.045   0.448   0.095   0.392 0.967  1.076
 0.420 0.110  18.0612  2.8617 15.200   1.764   1.159  -0.206   0.145 0.967  1.077
 0.420 0.120  19.1584  3.6103 15.548   2.393   1.902  -0.482  -0.203 0.967  1.079
 0.420 0.130  20.1320  4.2073 15.925   2.884   2.658  -0.691  -0.644 0.966  1.080
 0.420 0.140  20.9756  4.6468 16.329   3.216   3.078  -0.820  -0.828 0.966  1.081
 0.420 0.150  21.6908  4.9310 16.760   3.403   3.120  -0.884  -0.707 0.965  1.083
 0.420 0.160  22.2851  5.0683 17.217   3.475   3.153  -0.917  -0.642 0.965  1.084
