 ******************************************************************************
 * SHELL MODEL - DEFORMED WOODS-SAXON POTENTIAL:  NUCLEUS Z= 92 N=144 A=236   *
 * CENTRAL POTENTIAL-DEPTH VO = -45.9 DIFUSSENESS A=  0.630 RADIUS RO=   7.66 *
 * SPIN-ORBIT POTEN.-DEPTH VSO = 17.5 DIFUSSENESS A=  0.630 RADIUS RV=   7.66 *
 ******************************************************************************
 Eldm- Pashkevich 

 EPS=-0.100 a1= 0.000 a3= 0.000 a4=-0.160 a5= 0.000 a6= 0.000 Gn*A=22.5 Gz*A=26.5
 VAR:    T         F         T         F         F         F
 P(1)  P(2)   Barrier  Sh.Cor   Eldm   dU(N)   dU(P)   dP(N)   dP(P)   BC   BS
 -.060 0.175  22.3200  4.5770 17.743   3.437   2.967  -0.830  -0.997 0.990  1.045
 -.060 0.180  22.6697  4.5581 18.112   3.508   2.917  -0.893  -0.973 0.989  1.046
 -.060 0.185  23.0228  4.5347 18.488   3.581   2.781  -0.961  -0.866 0.989  1.048
 -.060 0.190  23.3796  4.5057 18.874   3.657   2.646  -1.034  -0.763 0.989  1.049
 -.060 0.195  23.7381  4.4703 19.268   3.636   2.513  -1.014  -0.665 0.989  1.050
 -.060 0.200  24.0994  4.4283 19.671   3.567   2.380  -0.948  -0.570 0.988  1.051
 -.050 0.000  16.2236  5.1299 11.094   3.287   3.016  -0.519  -0.654 0.995  1.026
 -.050 0.005  16.2271  5.1281 11.099   3.286   3.015  -0.519  -0.654 0.995  1.026
 -.050 0.010  16.2381  5.1226 11.115   3.281   3.011  -0.517  -0.652 0.995  1.026
 -.050 0.015  16.2564  5.1137 11.143   3.273   3.005  -0.515  -0.649 0.995  1.026
 -.050 0.020  16.2822  5.1013 11.181   3.263   2.997  -0.513  -0.646 0.995  1.026
 -.050 0.025  16.3156  5.0855 11.230   3.250   2.987  -0.509  -0.642 0.995  1.026
 -.050 0.030  16.3566  5.0666 11.290   3.234   2.975  -0.505  -0.638 0.995  1.026
 -.050 0.035  16.4055  5.0446 11.361   3.217   2.963  -0.501  -0.634 0.995  1.027
 -.050 0.040  16.4631  5.0205 11.443   3.198   2.950  -0.497  -0.630 0.995  1.027
 -.050 0.045  16.5283  4.9932 11.535   3.177   2.937  -0.492  -0.629 0.995  1.027
 -.050 0.050  16.6022  4.9638 11.638   3.156   2.925  -0.488  -0.629 0.995  1.027
 -.050 0.055  16.6850  4.9326 11.752   3.134   2.914  -0.484  -0.631 0.995  1.028
 -.050 0.060  16.7773  4.9000 11.877   3.112   2.905  -0.481  -0.636 0.995  1.028
 -.050 0.065  16.8789  4.8662 12.013   3.091   2.898  -0.478  -0.644 0.994  1.028
 -.050 0.070  16.9905  4.8317 12.159   3.072   2.894  -0.477  -0.657 0.994  1.029
 -.050 0.075  17.1125  4.7970 12.316   3.053   2.894  -0.476  -0.674 0.994  1.029
 -.050 0.080  17.2452  4.7624 12.483   3.036   2.897  -0.477  -0.695 0.994  1.030
 -.050 0.085  17.3889  4.7284 12.661   3.022   2.906  -0.478  -0.721 0.994  1.030
 -.050 0.090  17.5441  4.6954 12.849   3.010   2.919  -0.481  -0.752 0.994  1.031
 -.050 0.095  17.7109  4.6637 13.047   3.001   2.937  -0.486  -0.788 0.994  1.032
 -.050 0.100  17.8898  4.6336 13.256   2.996   2.905  -0.493  -0.775 0.993  1.032
 -.050 0.105  18.0808  4.6055 13.475   2.995   2.864  -0.502  -0.751 0.993  1.033
 -.050 0.110  18.2841  4.5794 13.705   2.997   2.828  -0.513  -0.734 0.993  1.033
 -.050 0.115  18.5004  4.5562 13.944   3.005   2.799  -0.526  -0.722 0.993  1.034
 -.050 0.120  18.7291  4.5352 14.194   3.017   2.777  -0.542  -0.717 0.993  1.035
 -.050 0.125  18.9703  4.5169 14.453   3.034   2.761  -0.561  -0.717 0.992  1.036
 -.050 0.130  19.2238  4.5009 14.723   3.056   2.742  -0.584  -0.714 0.992  1.036
 -.050 0.135  19.4896  4.4873 15.002   3.084   2.729  -0.609  -0.716 0.992  1.037
 -.050 0.140  19.7672  4.4759 15.291   3.116   2.722  -0.638  -0.724 0.992  1.038
 -.050 0.145  20.0562  4.4661 15.590   3.155   2.721  -0.671  -0.738 0.992  1.039
 -.050 0.150  20.3563  4.4578 15.898   3.198   2.725  -0.708  -0.758 0.991  1.040
 -.050 0.155  20.6667  4.4504 16.216   3.247   2.735  -0.748  -0.783 0.991  1.041
 -.050 0.160  20.9866  4.4430 16.544   3.300   2.749  -0.793  -0.814 0.991  1.042
 -.050 0.165  21.3163  4.4352 16.881   3.358   2.768  -0.842  -0.849 0.990  1.043
 -.050 0.170  21.6527  4.4259 17.227   3.387   2.791  -0.862  -0.891 0.990  1.044
 -.050 0.175  21.9960  4.4142 17.582   3.396   2.771  -0.862  -0.891 0.990  1.045
 -.050 0.180  22.3449  4.3992 17.946   3.410   2.719  -0.868  -0.862 0.990  1.046
 -.050 0.185  22.6988  4.3802 18.319   3.429   2.673  -0.880  -0.841 0.989  1.047
 -.050 0.190  23.0562  4.3567 18.700   3.451   2.547  -0.898  -0.743 0.989  1.048
 -.050 0.195  23.4173  4.3274 19.090   3.476   2.410  -0.922  -0.637 0.989  1.049
 -.050 0.200  23.7797  4.2907 19.489   3.504   2.274  -0.952  -0.536 0.988  1.051
 -.040 0.000  15.8963  4.8892 11.007   2.973   2.823  -0.330  -0.576 0.995  1.026
 -.040 0.005  15.8996  4.8872 11.012   2.972   2.822  -0.331  -0.576 0.995  1.026
 -.040 0.010  15.9100  4.8815 11.029   2.970   2.820  -0.332  -0.577 0.995  1.026
 -.040 0.015  15.9275  4.8719 11.056   2.966   2.817  -0.333  -0.578 0.995  1.026
 -.040 0.020  15.9523  4.8589 11.093   2.961   2.813  -0.336  -0.579 0.995  1.026
 -.040 0.025  15.9843  4.8422 11.142   2.954   2.809  -0.340  -0.582 0.995  1.026
 -.040 0.030  16.0240  4.8225 11.202   2.947   2.804  -0.344  -0.585 0.995  1.026
